device,os,os_version,browser,browser_version,url,result,reasoning,public_url,page_source,timestamp
Samsung Galaxy S20,android,10.0,samsung,Chrome 60.0.3112,hxxps://oolx.29415065.xyz/bye5n56j/VQgywL/8,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/164c2c49bee77680ef0914d48842c0a432f819cf?auth_token=46e5c733018f6cf239d0d2823afafe7cb20e455d9893fed577fe5bcc6cff9586,,2024-11-20 6:52:37:605
Samsung Galaxy S20,android,10.0,samsung,Chrome 60.0.3112,hxxps://accountid20242.wpenginepowered.com/user/login/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/164c2c49bee77680ef0914d48842c0a432f819cf?auth_token=46e5c733018f6cf239d0d2823afafe7cb20e455d9893fed577fe5bcc6cff9586,,2024-11-20 6:52:39:159
Samsung Galaxy S20,android,10.0,samsung,Chrome 60.0.3112,hxxps://allegrolokalnie.pl-prywatna-oferta-id43232.buzz/Ke-n-DPwPGIQFPdH2WO_Btz4kWqmqTZrLt6lRG5_A6zbftX-sfLzlP3lP7eLBw4nN6eiUjPtY6YxVbTxzewOyw==,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/164c2c49bee77680ef0914d48842c0a432f819cf?auth_token=46e5c733018f6cf239d0d2823afafe7cb20e455d9893fed577fe5bcc6cff9586,,2024-11-20 6:52:40:686
Samsung Galaxy S20,android,10.0,samsung,Chrome 60.0.3112,hxxps://bybit--llogin.webflow.io/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/164c2c49bee77680ef0914d48842c0a432f819cf?auth_token=46e5c733018f6cf239d0d2823afafe7cb20e455d9893fed577fe5bcc6cff9586,,2024-11-20 6:52:42:206
Samsung Galaxy S20,android,10.0,samsung,Chrome 60.0.3112,hxxps://homemetamaskextorgc.webflow.io/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/164c2c49bee77680ef0914d48842c0a432f819cf?auth_token=46e5c733018f6cf239d0d2823afafe7cb20e455d9893fed577fe5bcc6cff9586,,2024-11-20 6:52:43:778
Samsung Galaxy S20,android,10.0,samsung,Chrome 60.0.3112,hxxps://io-ddesktop-ledggerliv.webflow.io/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/164c2c49bee77680ef0914d48842c0a432f819cf?auth_token=46e5c733018f6cf239d0d2823afafe7cb20e455d9893fed577fe5bcc6cff9586,,2024-11-20 6:52:45:633
Samsung Galaxy S20,android,10.0,samsung,Chrome 60.0.3112,hxxps://layout-metamask-ext.webflow.io/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/164c2c49bee77680ef0914d48842c0a432f819cf?auth_token=46e5c733018f6cf239d0d2823afafe7cb20e455d9893fed577fe5bcc6cff9586,,2024-11-20 6:52:47:166
Samsung Galaxy S20,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://docs.google.com/presentation/d/e/2PACX-1vQsd6Xnh_IU_K57GHcIHF6gIi30qS96eX5m1iVLkinx2W_kdOOKlhUprxHXDLv-x2S8jbyAGgyQX2d0/pub?start=false&amp;loop=false&amp;delayms=3000,0,Page allowed; not blocked,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/266ff875b742d7dfded602da40a8ecfe4227ae2e?auth_token=6d0713180f109e4f7db18354be39b3cc05246b13e00397d4dc0ff099d140ccda,,2024-11-20 6:54:20:627
Samsung Galaxy S20,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://login-wise.aonenutrition.com/profile/en/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/266ff875b742d7dfded602da40a8ecfe4227ae2e?auth_token=6d0713180f109e4f7db18354be39b3cc05246b13e00397d4dc0ff099d140ccda,,2024-11-20 6:54:24:698
Samsung Galaxy S20,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://shop.naturacenter.es/wise,0,Page allowed; not blocked,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/266ff875b742d7dfded602da40a8ecfe4227ae2e?auth_token=6d0713180f109e4f7db18354be39b3cc05246b13e00397d4dc0ff099d140ccda,,2024-11-20 6:54:30:589
Samsung Galaxy S20,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://oolx.29415065.xyz/bye5n56j/VQgywL/8,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/266ff875b742d7dfded602da40a8ecfe4227ae2e?auth_token=6d0713180f109e4f7db18354be39b3cc05246b13e00397d4dc0ff099d140ccda,,2024-11-20 6:54:33:654
Samsung Galaxy S20,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://accountid20242.wpenginepowered.com/user/login/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/266ff875b742d7dfded602da40a8ecfe4227ae2e?auth_token=6d0713180f109e4f7db18354be39b3cc05246b13e00397d4dc0ff099d140ccda,,2024-11-20 6:54:35:732
Samsung Galaxy S20,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://allegrolokalnie.pl-prywatna-oferta-id43232.buzz/Ke-n-DPwPGIQFPdH2WO_Btz4kWqmqTZrLt6lRG5_A6zbftX-sfLzlP3lP7eLBw4nN6eiUjPtY6YxVbTxzewOyw==,-1,Cloudflare SSL Handshake (1): SSL handshake failed,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/266ff875b742d7dfded602da40a8ecfe4227ae2e?auth_token=6d0713180f109e4f7db18354be39b3cc05246b13e00397d4dc0ff099d140ccda,,2024-11-20 6:54:37:624
Samsung Galaxy S20,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://bybit--llogin.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/266ff875b742d7dfded602da40a8ecfe4227ae2e?auth_token=6d0713180f109e4f7db18354be39b3cc05246b13e00397d4dc0ff099d140ccda,,2024-11-20 6:54:39:461
Samsung Galaxy S20,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://homemetamaskextorgc.webflow.io/,1,Google Chrome (3): Attackers on the site you,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/266ff875b742d7dfded602da40a8ecfe4227ae2e?auth_token=6d0713180f109e4f7db18354be39b3cc05246b13e00397d4dc0ff099d140ccda,,2024-11-20 6:54:41:410
Samsung Galaxy S20,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://io-ddesktop-ledggerliv.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/266ff875b742d7dfded602da40a8ecfe4227ae2e?auth_token=6d0713180f109e4f7db18354be39b3cc05246b13e00397d4dc0ff099d140ccda,,2024-11-20 6:54:43:383
Samsung Galaxy S20,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://layout-metamask-ext.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/266ff875b742d7dfded602da40a8ecfe4227ae2e?auth_token=6d0713180f109e4f7db18354be39b3cc05246b13e00397d4dc0ff099d140ccda,,2024-11-20 6:54:45:302
Samsung Galaxy S20 Plus,android,10.0,samsung,,hxxps://docs.google.com/presentation/d/e/2PACX-1vQsd6Xnh_IU_K57GHcIHF6gIi30qS96eX5m1iVLkinx2W_kdOOKlhUprxHXDLv-x2S8jbyAGgyQX2d0/pub?start=false&amp;loop=false&amp;delayms=3000,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/536d4e05164121469e4db73e4761564eed7dc13a?auth_token=7d5f62925fe59b66ee40ee78bd49717b9b84c52d9965b39c4d6c76c89ef53897,,2024-11-20 6:53:50:82
Samsung Galaxy S20 Plus,android,10.0,samsung,,hxxps://login-wise.aonenutrition.com/profile/en/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/536d4e05164121469e4db73e4761564eed7dc13a?auth_token=7d5f62925fe59b66ee40ee78bd49717b9b84c52d9965b39c4d6c76c89ef53897,,2024-11-20 6:53:52:225
Samsung Galaxy S20 Plus,android,10.0,samsung,,hxxps://shop.naturacenter.es/wise,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/536d4e05164121469e4db73e4761564eed7dc13a?auth_token=7d5f62925fe59b66ee40ee78bd49717b9b84c52d9965b39c4d6c76c89ef53897,,2024-11-20 6:53:54:683
Samsung Galaxy S20 Plus,android,10.0,samsung,,hxxps://oolx.29415065.xyz/bye5n56j/VQgywL/8,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/536d4e05164121469e4db73e4761564eed7dc13a?auth_token=7d5f62925fe59b66ee40ee78bd49717b9b84c52d9965b39c4d6c76c89ef53897,,2024-11-20 6:53:56:698
Samsung Galaxy S20 Plus,android,10.0,samsung,,hxxps://accountid20242.wpenginepowered.com/user/login/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/536d4e05164121469e4db73e4761564eed7dc13a?auth_token=7d5f62925fe59b66ee40ee78bd49717b9b84c52d9965b39c4d6c76c89ef53897,,2024-11-20 6:53:58:363
Samsung Galaxy S20 Plus,android,10.0,samsung,,hxxps://allegrolokalnie.pl-prywatna-oferta-id43232.buzz/Ke-n-DPwPGIQFPdH2WO_Btz4kWqmqTZrLt6lRG5_A6zbftX-sfLzlP3lP7eLBw4nN6eiUjPtY6YxVbTxzewOyw==,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/536d4e05164121469e4db73e4761564eed7dc13a?auth_token=7d5f62925fe59b66ee40ee78bd49717b9b84c52d9965b39c4d6c76c89ef53897,,2024-11-20 6:54:0:176
Samsung Galaxy S20 Plus,android,10.0,samsung,,hxxps://bybit--llogin.webflow.io/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/536d4e05164121469e4db73e4761564eed7dc13a?auth_token=7d5f62925fe59b66ee40ee78bd49717b9b84c52d9965b39c4d6c76c89ef53897,,2024-11-20 6:54:1:936
Samsung Galaxy S20 Plus,android,10.0,samsung,,hxxps://homemetamaskextorgc.webflow.io/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/536d4e05164121469e4db73e4761564eed7dc13a?auth_token=7d5f62925fe59b66ee40ee78bd49717b9b84c52d9965b39c4d6c76c89ef53897,,2024-11-20 6:54:3:633
Samsung Galaxy S20 Plus,android,10.0,samsung,,hxxps://io-ddesktop-ledggerliv.webflow.io/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/536d4e05164121469e4db73e4761564eed7dc13a?auth_token=7d5f62925fe59b66ee40ee78bd49717b9b84c52d9965b39c4d6c76c89ef53897,,2024-11-20 6:54:5:425
Samsung Galaxy S20 Plus,android,10.0,samsung,,hxxps://layout-metamask-ext.webflow.io/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/536d4e05164121469e4db73e4761564eed7dc13a?auth_token=7d5f62925fe59b66ee40ee78bd49717b9b84c52d9965b39c4d6c76c89ef53897,,2024-11-20 6:54:7:101
Samsung Galaxy S20 Plus,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://docs.google.com/presentation/d/e/2PACX-1vQsd6Xnh_IU_K57GHcIHF6gIi30qS96eX5m1iVLkinx2W_kdOOKlhUprxHXDLv-x2S8jbyAGgyQX2d0/pub?start=false&amp;loop=false&amp;delayms=3000,0,Page allowed; not blocked,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/6a68437043d11b92e66e1b150598dc8aa4e401df?auth_token=b1644c72ac2bd36a7d018cc86c5f9dfd20774e6b2d9c7cb3f82337d3b256b86c,,2024-11-20 6:54:58:837
Samsung Galaxy S20 Plus,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://login-wise.aonenutrition.com/profile/en/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/6a68437043d11b92e66e1b150598dc8aa4e401df?auth_token=b1644c72ac2bd36a7d018cc86c5f9dfd20774e6b2d9c7cb3f82337d3b256b86c,,2024-11-20 6:55:2:791
Samsung Galaxy S20 Plus,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://shop.naturacenter.es/wise,0,Page allowed; not blocked,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/6a68437043d11b92e66e1b150598dc8aa4e401df?auth_token=b1644c72ac2bd36a7d018cc86c5f9dfd20774e6b2d9c7cb3f82337d3b256b86c,,2024-11-20 6:55:7:888
Samsung Galaxy S20 Plus,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://oolx.29415065.xyz/bye5n56j/VQgywL/8,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/6a68437043d11b92e66e1b150598dc8aa4e401df?auth_token=b1644c72ac2bd36a7d018cc86c5f9dfd20774e6b2d9c7cb3f82337d3b256b86c,,2024-11-20 6:55:11:46
Samsung Galaxy S20 Plus,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://accountid20242.wpenginepowered.com/user/login/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/6a68437043d11b92e66e1b150598dc8aa4e401df?auth_token=b1644c72ac2bd36a7d018cc86c5f9dfd20774e6b2d9c7cb3f82337d3b256b86c,,2024-11-20 6:55:13:566
Samsung Galaxy S20 Plus,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://allegrolokalnie.pl-prywatna-oferta-id43232.buzz/Ke-n-DPwPGIQFPdH2WO_Btz4kWqmqTZrLt6lRG5_A6zbftX-sfLzlP3lP7eLBw4nN6eiUjPtY6YxVbTxzewOyw==,-1,Cloudflare SSL Handshake (1): SSL handshake failed,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/6a68437043d11b92e66e1b150598dc8aa4e401df?auth_token=b1644c72ac2bd36a7d018cc86c5f9dfd20774e6b2d9c7cb3f82337d3b256b86c,,2024-11-20 6:55:16:187
Samsung Galaxy S20 Plus,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://bybit--llogin.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/6a68437043d11b92e66e1b150598dc8aa4e401df?auth_token=b1644c72ac2bd36a7d018cc86c5f9dfd20774e6b2d9c7cb3f82337d3b256b86c,,2024-11-20 6:55:17:912
Samsung Galaxy S20 Plus,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://homemetamaskextorgc.webflow.io/,1,Google Chrome (3): Attackers on the site you,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/6a68437043d11b92e66e1b150598dc8aa4e401df?auth_token=b1644c72ac2bd36a7d018cc86c5f9dfd20774e6b2d9c7cb3f82337d3b256b86c,,2024-11-20 6:55:19:730
Samsung Galaxy S20 Plus,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://io-ddesktop-ledggerliv.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/6a68437043d11b92e66e1b150598dc8aa4e401df?auth_token=b1644c72ac2bd36a7d018cc86c5f9dfd20774e6b2d9c7cb3f82337d3b256b86c,,2024-11-20 6:55:21:426
Samsung Galaxy S20 Plus,android,10.0,chrome_android,Chrome Mobile 128.0.0,hxxps://layout-metamask-ext.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/6a68437043d11b92e66e1b150598dc8aa4e401df?auth_token=b1644c72ac2bd36a7d018cc86c5f9dfd20774e6b2d9c7cb3f82337d3b256b86c,,2024-11-20 6:55:23:90
Samsung Galaxy Tab S7,android,11.0,chrome_android,Chrome 128.0.0,hxxps://docs.google.com/presentation/d/e/2PACX-1vQsd6Xnh_IU_K57GHcIHF6gIi30qS96eX5m1iVLkinx2W_kdOOKlhUprxHXDLv-x2S8jbyAGgyQX2d0/pub?start=false&amp;loop=false&amp;delayms=3000,0,Page allowed; not blocked,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/9a4b6f4735496a74b0c7be0b1744b90b72d72941?auth_token=5d08952989992431465ae981038a98edcd6d3e91b939a699e8310df847362142,,2024-11-20 6:51:39:355
Samsung Galaxy Tab S7,android,11.0,chrome_android,Chrome 128.0.0,hxxps://login-wise.aonenutrition.com/profile/en/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/9a4b6f4735496a74b0c7be0b1744b90b72d72941?auth_token=5d08952989992431465ae981038a98edcd6d3e91b939a699e8310df847362142,,2024-11-20 6:51:43:712
Samsung Galaxy Tab S7,android,11.0,chrome_android,Chrome 128.0.0,hxxps://shop.naturacenter.es/wise,0,Page allowed; not blocked,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/9a4b6f4735496a74b0c7be0b1744b90b72d72941?auth_token=5d08952989992431465ae981038a98edcd6d3e91b939a699e8310df847362142,,2024-11-20 6:51:48:537
Samsung Galaxy Tab S7,android,11.0,chrome_android,Chrome 128.0.0,hxxps://oolx.29415065.xyz/bye5n56j/VQgywL/8,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/9a4b6f4735496a74b0c7be0b1744b90b72d72941?auth_token=5d08952989992431465ae981038a98edcd6d3e91b939a699e8310df847362142,,2024-11-20 6:51:51:860
Samsung Galaxy Tab S7,android,11.0,chrome_android,Chrome 128.0.0,hxxps://accountid20242.wpenginepowered.com/user/login/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/9a4b6f4735496a74b0c7be0b1744b90b72d72941?auth_token=5d08952989992431465ae981038a98edcd6d3e91b939a699e8310df847362142,,2024-11-20 6:51:54:304
Samsung Galaxy Tab S7,android,11.0,chrome_android,Chrome 128.0.0,hxxps://allegrolokalnie.pl-prywatna-oferta-id43232.buzz/Ke-n-DPwPGIQFPdH2WO_Btz4kWqmqTZrLt6lRG5_A6zbftX-sfLzlP3lP7eLBw4nN6eiUjPtY6YxVbTxzewOyw==,-1,Cloudflare SSL Handshake (1): SSL handshake failed,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/9a4b6f4735496a74b0c7be0b1744b90b72d72941?auth_token=5d08952989992431465ae981038a98edcd6d3e91b939a699e8310df847362142,,2024-11-20 6:51:57:290
Samsung Galaxy Tab S7,android,11.0,chrome_android,Chrome 128.0.0,hxxps://bybit--llogin.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/9a4b6f4735496a74b0c7be0b1744b90b72d72941?auth_token=5d08952989992431465ae981038a98edcd6d3e91b939a699e8310df847362142,,2024-11-20 6:51:59:94
Samsung Galaxy Tab S7,android,11.0,chrome_android,Chrome 128.0.0,hxxps://homemetamaskextorgc.webflow.io/,1,Google Chrome (3): Attackers on the site you,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/9a4b6f4735496a74b0c7be0b1744b90b72d72941?auth_token=5d08952989992431465ae981038a98edcd6d3e91b939a699e8310df847362142,,2024-11-20 6:52:1:240
Samsung Galaxy Tab S7,android,11.0,chrome_android,Chrome 128.0.0,hxxps://io-ddesktop-ledggerliv.webflow.io/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/9a4b6f4735496a74b0c7be0b1744b90b72d72941?auth_token=5d08952989992431465ae981038a98edcd6d3e91b939a699e8310df847362142,,2024-11-20 6:52:3:332
Samsung Galaxy Tab S7,android,11.0,chrome_android,Chrome 128.0.0,hxxps://layout-metamask-ext.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/9a4b6f4735496a74b0c7be0b1744b90b72d72941?auth_token=5d08952989992431465ae981038a98edcd6d3e91b939a699e8310df847362142,,2024-11-20 6:52:5:340
Samsung Galaxy S20 Ultra,android,10.0,samsung,,hxxps://docs.google.com/presentation/d/e/2PACX-1vQsd6Xnh_IU_K57GHcIHF6gIi30qS96eX5m1iVLkinx2W_kdOOKlhUprxHXDLv-x2S8jbyAGgyQX2d0/pub?start=false&amp;loop=false&amp;delayms=3000,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/c27011e39f51b4c15386e64e09778726cb193a59?auth_token=8738f4a9d54abbb92b8b1b12bff48086f03f7a41eca46b5f6dfb064cbaf97e28,,2024-11-20 6:53:8:956
Samsung Galaxy S20 Ultra,android,10.0,samsung,,hxxps://login-wise.aonenutrition.com/profile/en/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/c27011e39f51b4c15386e64e09778726cb193a59?auth_token=8738f4a9d54abbb92b8b1b12bff48086f03f7a41eca46b5f6dfb064cbaf97e28,,2024-11-20 6:53:11:94
Samsung Galaxy S20 Ultra,android,10.0,samsung,,hxxps://shop.naturacenter.es/wise,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/c27011e39f51b4c15386e64e09778726cb193a59?auth_token=8738f4a9d54abbb92b8b1b12bff48086f03f7a41eca46b5f6dfb064cbaf97e28,,2024-11-20 6:53:13:601
Samsung Galaxy S20 Ultra,android,10.0,samsung,,hxxps://oolx.29415065.xyz/bye5n56j/VQgywL/8,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/c27011e39f51b4c15386e64e09778726cb193a59?auth_token=8738f4a9d54abbb92b8b1b12bff48086f03f7a41eca46b5f6dfb064cbaf97e28,,2024-11-20 6:53:15:292
Samsung Galaxy S20 Ultra,android,10.0,samsung,,hxxps://accountid20242.wpenginepowered.com/user/login/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/c27011e39f51b4c15386e64e09778726cb193a59?auth_token=8738f4a9d54abbb92b8b1b12bff48086f03f7a41eca46b5f6dfb064cbaf97e28,,2024-11-20 6:53:16:917
Samsung Galaxy S20 Ultra,android,10.0,samsung,,hxxps://allegrolokalnie.pl-prywatna-oferta-id43232.buzz/Ke-n-DPwPGIQFPdH2WO_Btz4kWqmqTZrLt6lRG5_A6zbftX-sfLzlP3lP7eLBw4nN6eiUjPtY6YxVbTxzewOyw==,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/c27011e39f51b4c15386e64e09778726cb193a59?auth_token=8738f4a9d54abbb92b8b1b12bff48086f03f7a41eca46b5f6dfb064cbaf97e28,,2024-11-20 6:53:18:588
Samsung Galaxy S20 Ultra,android,10.0,samsung,,hxxps://bybit--llogin.webflow.io/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/c27011e39f51b4c15386e64e09778726cb193a59?auth_token=8738f4a9d54abbb92b8b1b12bff48086f03f7a41eca46b5f6dfb064cbaf97e28,,2024-11-20 6:53:20:582
Samsung Galaxy S20 Ultra,android,10.0,samsung,,hxxps://homemetamaskextorgc.webflow.io/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/c27011e39f51b4c15386e64e09778726cb193a59?auth_token=8738f4a9d54abbb92b8b1b12bff48086f03f7a41eca46b5f6dfb064cbaf97e28,,2024-11-20 6:53:22:279
Samsung Galaxy S20 Ultra,android,10.0,samsung,,hxxps://io-ddesktop-ledggerliv.webflow.io/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/c27011e39f51b4c15386e64e09778726cb193a59?auth_token=8738f4a9d54abbb92b8b1b12bff48086f03f7a41eca46b5f6dfb064cbaf97e28,,2024-11-20 6:53:24:72
Samsung Galaxy S20 Ultra,android,10.0,samsung,,hxxps://layout-metamask-ext.webflow.io/,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/6126bf5cb47a1eca0a86d64185201b6b7fc98ddb/sessions/c27011e39f51b4c15386e64e09778726cb193a59?auth_token=8738f4a9d54abbb92b8b1b12bff48086f03f7a41eca46b5f6dfb064cbaf97e28,,2024-11-20 6:53:26:9
Samsung Galaxy Note 20 Ultra,android,10.0,samsung,,hxxps://docs.google.com/presentation/d/e/2PACX-1vQsd6Xnh_IU_K57GHcIHF6gIi30qS96eX5m1iVLkinx2W_kdOOKlhUprxHXDLv-x2S8jbyAGgyQX2d0/pub?start=false&amp;loop=false&amp;delayms=3000,1,Google Chrome (1): Attackers might be trying to steal your information from,https://automate.browserstack.com/builds/c58a4e4c2427171fdbe273e06ee9622e462fb62d/sessions/1fcc5389b8c5c61ed2605281bfe54295414b2845?auth_token=221ceac74951847a04d8bed0dde495718e14000791678065751b6688482212e2,,2024-11-20 6:56:29:477
